,xch4_biascorrected,xch4_uncertainty
2011-04-25 10:27:10.845,1.8123038,0.005721318
2011-04-25 10:27:15.449,1.8101835,0.0063494584
2011-04-25 10:27:20.063,1.7986336,0.0064805276
2011-04-25 10:27:24.670,1.797635,0.0064481054
2011-04-25 10:29:47.569,1.8077846,0.0064542755
2011-04-25 10:29:52.175,1.8179178,0.0058822013
2011-04-25 10:29:56.788,1.8255266,0.0061101103
2011-04-25 10:38:33.059,1.7679518,0.0067490158
2011-04-25 10:38:37.666,1.777573,0.0066484837
2011-04-25 10:38:42.278,1.7687168,0.006802461
2011-04-25 10:40:09.856,1.7681307,0.006122949
2011-04-25 11:56:22.432,1.740877,0.006638124
2011-04-25 11:56:36.265,1.7652891,0.009558713
2011-04-26 10:59:04.619,1.8000224,0.0067807455
2011-04-26 10:59:09.225,1.8008585,0.0069505265
2011-04-26 10:59:13.837,1.8034877,0.006774406
2011-04-26 10:59:18.444,1.7968539,0.006174208
2011-04-26 10:59:23.057,1.8073359,0.006193497
2011-04-26 10:59:27.663,1.8062125,0.006049911
2011-04-26 11:00:41.415,1.7897434,0.006736625
2011-04-26 11:00:46.028,1.780931,0.006829149
2011-04-26 11:00:50.634,1.788851,0.007205796
2011-04-26 11:01:50.562,1.812589,0.0062282817
2011-04-26 11:01:55.168,1.8150798,0.006141835
2011-04-26 11:01:59.782,1.8026987,0.006303706
2011-04-26 11:02:04.388,1.796562,0.0063635963
2011-04-26 11:02:09.000,1.7928166,0.0065072756
2011-04-26 11:02:13.607,1.798508,0.006515168
2011-04-27 11:27:40.157,1.7682818,0.005892948
2011-04-27 11:27:44.765,1.7714534,0.0058595445
2011-04-27 11:27:49.376,1.7621573,0.0058909566
2011-04-28 10:29:45.289,1.7884121,0.0076662875
2011-04-28 10:29:49.897,1.7935283,0.0077973
2011-04-28 10:29:59.116,1.7966005,0.0074551194
2011-04-28 10:30:12.947,1.7969755,0.0075920084
2011-04-28 10:30:17.554,1.794546,0.0074046776
2011-04-28 10:30:22.166,1.784182,0.0073851976
2011-04-28 10:31:03.649,1.8116933,0.007159665
2011-04-28 10:31:08.261,1.7977862,0.007124544
2011-04-28 10:31:12.869,1.7987183,0.007276221
2011-04-28 10:31:17.480,1.8052212,0.007267266
2011-04-28 10:31:22.088,1.8081869,0.00906902
2011-04-28 10:31:26.699,1.802634,0.009200241
2011-04-28 10:31:31.306,1.813855,0.009007901
2011-04-28 10:42:53.520,1.7508054,0.005968307
2011-04-28 10:42:58.132,1.7571262,0.0059643327
2011-04-28 10:43:02.739,1.7609557,0.006104075
2011-04-28 10:43:07.351,1.7463416,0.0066232355
2011-04-28 10:43:11.958,1.7370707,0.006525615
2011-04-28 10:43:16.570,1.7449219,0.0068565463
2011-04-30 11:23:56.386,1.7464497,0.009684254
2011-04-30 11:24:00.996,1.7454611,0.009494073
2011-04-30 11:24:05.605,1.7412878,0.009612508
2011-05-01 10:36:05.510,1.781393,0.006449031
2011-05-01 10:40:05.206,1.7806807,0.005989543
2011-05-01 10:40:09.817,1.776718,0.0059795408
2011-05-01 10:43:04.980,1.7507912,0.0063191503
2011-05-01 10:43:09.589,1.7464353,0.006248118
2011-05-01 10:43:14.200,1.7576759,0.006472265
2011-05-02 10:53:00.338,1.7609525,0.0064674057
2011-05-02 10:58:50.663,1.8129655,0.011809783
2011-05-03 10:09:32.202,1.7640216,0.0062608905
2011-05-03 10:09:36.815,1.7562045,0.0063311444
2011-05-03 10:09:41.421,1.7561545,0.006332455
2011-05-04 10:37:21.793,1.7745793,0.006233921
2011-05-04 10:37:26.398,1.7785519,0.0062228437
2011-05-04 10:37:31.013,1.7841122,0.006299949
2011-05-04 10:40:35.395,1.782397,0.006229148
2011-05-04 10:40:39.999,1.7769735,0.0062419623
2011-05-04 10:40:44.614,1.7848582,0.0062770285
2011-05-05 10:53:03.014,1.774448,0.006488243
2011-05-06 10:09:39.506,1.7639322,0.006212228
2011-05-06 10:09:44.119,1.7606814,0.006284721
2011-05-07 10:38:01.156,1.7860911,0.0065569957
2011-05-07 10:38:05.763,1.7787027,0.0065689664
2011-05-07 10:38:10.375,1.7826881,0.0067445673
2011-05-07 10:39:10.297,1.773685,0.005905709
2011-05-07 10:39:14.908,1.7767677,0.0059989453
2011-05-07 10:39:19.516,1.7714157,0.0060303076
2011-05-07 10:39:24.128,1.781597,0.006400517
2011-05-07 10:39:28.735,1.7809744,0.0064529204
2011-05-07 10:39:33.346,1.7911872,0.0064756507
2011-05-07 10:40:28.660,1.769539,0.006192356
2011-05-07 10:40:33.268,1.7736757,0.0057097413
2011-05-07 10:40:37.881,1.7736131,0.005897328
2011-05-07 10:40:42.487,1.7738787,0.005910574
2011-05-07 10:40:47.099,1.7708606,0.006538586
2011-05-07 10:40:51.706,1.7789916,0.0066317087
2011-05-07 10:40:56.318,1.773589,0.006643327
2011-05-08 10:53:42.169,1.7967241,0.0063665495
2011-05-08 10:56:41.941,1.7437525,0.006416329
2011-05-08 10:56:46.550,1.7541403,0.0063767685
2011-05-08 10:56:51.159,1.7602103,0.00643871
2011-05-08 10:56:55.769,1.7633642,0.0062564835
2011-05-08 10:57:00.379,1.7642728,0.0062470916
2011-05-08 10:57:04.989,1.7643014,0.006208275
2011-05-08 10:57:23.426,1.7649143,0.0069274236
2011-05-08 10:57:32.646,1.7590805,0.0069751022
2011-05-08 10:57:51.084,1.7744951,0.0059010508
2011-05-08 10:57:55.693,1.7675496,0.005784988
2011-05-08 10:58:00.303,1.7689002,0.0057658344
2011-05-08 10:58:04.912,1.7950714,0.0063627535
2011-05-08 10:58:09.521,1.792902,0.006386105
2011-05-08 10:59:27.883,1.8117616,0.0057955002
2011-05-08 10:59:32.494,1.8078035,0.0058924872
2011-05-08 10:59:37.102,1.8055478,0.0057517467
2011-05-08 11:00:23.198,1.801738,0.006210917
2011-05-08 11:00:32.417,1.8033004,0.0061096353
2011-05-09 10:06:41.932,1.7710152,0.005950051
2011-05-09 10:06:46.542,1.7782825,0.006019591
2011-05-09 10:06:51.151,1.7814773,0.006045091
2011-05-09 10:06:55.761,1.7794455,0.0067916424
2011-05-09 10:07:00.370,1.7806588,0.0068078064
2011-05-09 10:07:04.980,1.7838873,0.006842155
2011-05-09 11:24:45.188,1.7793247,0.0077510145
2011-05-09 11:25:26.674,1.7897356,0.0068199616
2011-05-10 10:27:13.511,1.8069556,0.005735136
2011-05-10 10:27:18.120,1.8179591,0.005738536
2011-05-10 10:27:22.731,1.8141195,0.005719228
2011-05-10 10:27:27.339,1.7899089,0.0066021667
2011-05-10 10:27:31.950,1.7955614,0.006493254
2011-05-10 10:27:36.558,1.7857955,0.0065039676
2011-05-10 10:40:49.402,1.7580416,0.0064519276
2011-05-10 10:40:54.013,1.7607766,0.006510058
2011-05-10 10:40:58.621,1.7592934,0.006620155
2011-05-10 10:43:07.688,1.7465813,0.0064892345
2011-05-10 10:43:12.300,1.7516061,0.0064810417
2011-05-10 10:43:16.909,1.7563381,0.006646406
2011-05-10 11:56:25.110,1.7711881,0.009421119
2011-05-10 11:56:29.720,1.7746065,0.009295701
2011-05-10 11:56:34.329,1.7829561,0.009048662
2011-05-10 11:56:43.548,1.7646729,0.008392171
2011-05-10 11:57:48.081,1.7831125,0.006514197
2011-05-11 10:51:53.950,1.7838435,0.0064638383
2011-05-11 11:00:25.611,1.8174226,0.005914331
2011-05-11 11:00:30.219,1.8121668,0.0060817166
2011-05-11 11:00:34.830,1.8113246,0.0061193677
2011-05-12 10:09:44.116,1.7473385,0.0063013164
2011-05-12 11:23:15.395,1.7465746,0.008959457
2011-05-12 11:23:20.009,1.7557364,0.009032819
2011-05-12 11:23:24.616,1.7458903,0.009012048
2011-05-12 11:24:42.981,1.7962247,0.0073182615
2011-05-12 11:25:19.857,1.778679,0.0064486703
2011-05-12 11:25:24.462,1.7933298,0.0065117693
2011-05-12 11:25:29.075,1.7782961,0.0064498875
2011-05-12 11:25:33.682,1.766252,0.0067621623
2011-05-13 10:40:10.148,1.7685415,0.006567346
2011-05-13 10:40:14.753,1.7821281,0.006635986
2011-05-13 10:40:19.367,1.7812071,0.0066156737
2011-05-13 10:40:23.972,1.7786397,0.006214031
2011-05-13 10:40:28.586,1.778855,0.0062747933
2011-05-13 10:40:33.191,1.7853856,0.0063559804
2011-05-13 10:40:37.805,1.775453,0.0058225696
2011-05-13 10:40:42.410,1.787019,0.0059977453
2011-05-13 10:40:47.025,1.7805979,0.0059531666
2011-05-13 10:40:51.629,1.7654144,0.0065036016
2011-05-13 10:40:56.243,1.7738205,0.0066538705
2011-05-13 10:41:00.848,1.769039,0.0067183375
2011-05-13 11:56:31.942,1.7877429,0.006625054
2011-05-13 11:56:36.546,1.7888309,0.007004969
2011-05-13 11:56:41.161,1.7885473,0.008147914
2011-05-14 10:51:51.406,1.7663487,0.0076158713
2011-05-14 10:51:56.021,1.785313,0.006464972
2011-05-14 10:59:32.360,1.8103886,0.0067040306
2011-05-14 10:59:41.579,1.8098705,0.006844329
2011-05-14 11:00:27.674,1.824913,0.006385344
2011-05-14 11:00:32.288,1.8306209,0.006515578
2011-05-14 11:00:36.894,1.8264834,0.006923509
2011-05-14 11:01:09.165,1.8317767,0.0067514502
2011-05-15 10:09:46.166,1.7701583,0.0063138115
2011-05-15 11:22:59.025,1.7656143,0.008904598
2011-05-15 11:23:03.631,1.781275,0.0085987225
2011-05-15 11:23:08.245,1.7855898,0.008677773
2011-05-15 11:24:26.602,1.7838234,0.007959246
2011-05-16 10:27:27.210,1.7834992,0.007464482
2011-05-16 10:27:31.824,1.7806871,0.007289954
2011-05-16 10:27:36.429,1.7825619,0.007335699
2011-05-16 10:28:36.357,1.7942314,0.0070208013
2011-05-16 10:28:40.964,1.7813547,0.0071252915
2011-05-16 10:28:45.576,1.7797809,0.0073086647
2011-05-16 10:39:12.476,1.7760638,0.005824645
2011-05-16 10:39:17.082,1.7834399,0.0059147165
2011-05-16 10:39:21.695,1.7764747,0.005974303
2011-05-16 10:40:07.791,1.7826873,0.0067581357
2011-05-16 10:40:12.398,1.7814717,0.0067380895
2011-05-16 10:40:17.010,1.7805064,0.006904185
2011-05-16 10:40:21.616,1.7793726,0.0061778785
2011-05-16 10:40:26.229,1.7726438,0.0061056116
2011-05-16 10:40:30.836,1.7748073,0.006305112
2011-05-16 10:40:35.448,1.7821742,0.0061010397
2011-05-16 10:40:40.055,1.7841351,0.006091624
2011-05-16 10:40:44.667,1.7815051,0.0060953647
2011-05-16 10:41:44.588,1.7651926,0.0062343483
2011-05-16 10:41:49.201,1.7675184,0.0063054226
2011-05-16 10:41:53.807,1.7580255,0.0062692445
2011-05-17 10:55:44.333,1.7944881,0.006396144
2011-05-17 11:01:02.396,1.8305682,0.005945645
2011-05-17 11:01:07.001,1.8307363,0.0060926126
2011-05-17 11:01:11.614,1.8282422,0.0060760356
2011-05-17 11:02:25.367,1.8200091,0.0060798055
2011-05-17 11:02:29.973,1.8187027,0.0060265926
2011-05-17 11:02:34.586,1.8157089,0.0060803206
2011-05-19 10:27:15.754,1.7863159,0.0064556384
2011-05-19 10:27:20.360,1.7945068,0.006370947
2011-05-19 10:27:24.973,1.7999612,0.0064762086
2011-05-19 10:27:29.579,1.7864718,0.0064703734
2011-05-19 10:27:34.192,1.7907445,0.0065059923
2011-05-19 10:27:38.798,1.7803091,0.0065640984
2011-05-19 10:28:38.725,1.7853453,0.0070887213
2011-05-19 10:28:43.333,1.7873337,0.006980769
2011-05-19 10:28:47.945,1.7772989,0.006836521
2011-05-19 10:41:56.176,1.74472,0.0061410577
2011-05-19 10:42:05.395,1.7397153,0.006789068
2011-05-19 10:42:37.664,1.7345604,0.0062330235
2011-05-19 10:43:23.759,1.7300302,0.00705442
2011-05-19 10:43:28.366,1.7304729,0.0070215133
2011-05-19 10:43:32.978,1.7315071,0.00722081
2011-05-20 10:58:18.690,1.7694763,0.013265607
2011-05-20 10:58:50.955,1.8039652,0.00912349
2011-05-20 10:58:55.567,1.7973219,0.00965395
2011-05-20 10:59:27.831,1.8141823,0.0063373926
2011-05-20 10:59:37.051,1.807318,0.0062490446
2011-05-20 10:59:41.663,1.7693723,0.011761072
2011-05-20 10:59:46.269,1.7754657,0.01211112
2011-05-20 10:59:50.882,1.7902229,0.01206783
2011-05-21 10:09:41.675,1.7505866,0.006367274
2011-05-21 10:09:46.286,1.7533287,0.0064824508
2011-05-21 10:09:50.894,1.7528765,0.0064372784
2011-05-21 11:30:35.483,1.7845457,0.005863057
2011-05-21 11:30:40.091,1.7877105,0.0057654018
2011-05-21 11:30:44.702,1.7902747,0.0057782033
2011-05-22 10:26:18.175,1.7864643,0.006188706
2011-05-22 10:26:22.787,1.7835767,0.006167309
2011-05-22 10:41:53.918,1.7670691,0.006338319
2011-05-22 10:41:58.526,1.7626055,0.0063046203
2011-05-22 10:42:03.137,1.7561457,0.006301839
2011-05-22 10:42:07.745,1.7642144,0.0067964424
2011-05-22 10:42:12.356,1.7628585,0.007012062
2011-05-22 10:42:16.964,1.7527044,0.0070647434
2011-05-22 10:43:16.889,1.7594914,0.0067834477
2011-05-22 10:43:21.498,1.7640262,0.0068437466
2011-05-22 10:43:26.108,1.7634048,0.00685816
2011-05-23 10:51:58.580,1.7609109,0.0075988504
2011-05-23 10:52:12.409,1.7776265,0.00778309
2011-05-23 10:55:58.276,1.8283639,0.0069315117
2011-05-23 10:57:30.468,1.8145583,0.0063104993
2011-05-23 10:58:44.220,1.8111871,0.005755799
2011-05-23 10:58:48.831,1.7982007,0.0057625878
2011-05-23 12:27:51.207,1.7677071,0.008338268
2011-05-23 12:27:55.817,1.759971,0.0078045814
2011-05-23 12:28:00.426,1.7633208,0.007921925
2011-05-24 10:07:21.302,1.7893155,0.0065594274
2011-05-24 10:07:25.912,1.7769967,0.006592985
2011-05-24 10:08:25.837,1.7780497,0.007180112
2011-05-24 10:08:30.445,1.7741699,0.0071329596
2011-05-24 10:08:35.055,1.7679852,0.0070838765
2011-05-24 10:08:39.665,1.7769889,0.0064121806
2011-05-24 10:08:44.274,1.7771288,0.0065073706
2011-05-24 10:08:48.883,1.7908059,0.0065429653
2011-05-24 10:09:48.809,1.7679939,0.006658152
2011-05-24 10:09:53.419,1.7718484,0.0067469277
2011-05-24 10:09:58.028,1.770804,0.00672831
2011-05-24 11:27:01.351,1.7925031,0.006446453
2011-05-24 11:27:05.962,1.7962385,0.006404989
2011-05-24 11:27:10.571,1.7822753,0.006289339
2011-05-25 10:27:29.734,1.7867202,0.007249281
2011-05-25 10:27:34.343,1.7922621,0.007243094
2011-05-25 10:27:38.952,1.7896622,0.007206454
2011-05-25 10:28:43.486,1.7895241,0.008454287
2011-05-25 10:28:48.096,1.7838641,0.008407851
2011-05-25 10:39:28.823,1.7804127,0.006345766
2011-05-25 10:39:33.433,1.7788897,0.00649439
2011-05-25 10:39:38.043,1.7678467,0.006441228
2011-05-25 10:40:10.309,1.7853788,0.006548433
2011-05-25 10:40:14.919,1.7894508,0.006627903
2011-05-25 10:40:19.529,1.7728764,0.0064365445
2011-05-25 10:40:24.138,1.777718,0.0064162314
2011-05-25 10:40:28.748,1.7747808,0.0064640255
2011-05-25 10:40:33.357,1.7856667,0.0065924744
2011-05-26 10:58:05.038,1.7675841,0.005985551
2011-05-26 10:58:14.256,1.7817702,0.0058856816
2011-05-26 10:58:23.476,1.7909952,0.0063607553
2011-05-27 10:09:55.711,1.7610227,0.006472904
2011-05-27 10:10:00.320,1.7545824,0.0063731135
2011-05-27 10:10:04.930,1.7596661,0.0065264804
2011-05-27 11:24:36.147,1.7751073,0.0076404056
2011-05-27 11:27:49.748,1.7869333,0.0062672896
2011-05-27 11:27:54.357,1.7841389,0.0061231833
2011-05-27 11:27:58.967,1.7913679,0.0061390833
2011-05-27 11:28:03.576,1.7858397,0.0056420667
2011-05-27 11:28:08.187,1.7900786,0.005691098
2011-05-27 11:28:12.795,1.7933712,0.0056715375
2011-05-28 10:38:17.506,1.7872447,0.00674144
2011-05-28 10:38:22.116,1.7845529,0.006710919
2011-05-28 10:38:26.724,1.777827,0.00674716
2011-05-28 10:38:58.993,1.7827481,0.00717954
2011-05-28 10:39:03.601,1.7834349,0.007191809
2011-05-28 10:39:08.212,1.7798496,0.007253142
2011-05-28 10:39:26.650,1.7866546,0.0060980795
2011-05-28 10:39:31.258,1.7850891,0.0061877766
2011-05-28 10:40:21.965,1.7814088,0.006771508
2011-05-28 10:40:26.574,1.7824147,0.0068401285
2011-05-28 10:40:31.184,1.7779883,0.006878755
2011-05-28 10:41:58.764,1.7647905,0.0063127275
2011-05-28 10:42:03.375,1.7626525,0.006313176
2011-05-28 10:42:07.984,1.7694334,0.00640005
2011-05-28 10:42:12.595,1.7574872,0.006708644
2011-05-28 10:42:17.203,1.7565244,0.0068506957
2011-05-28 10:42:21.814,1.7599555,0.0070239725
2011-05-29 10:54:26.324,1.7828889,0.006125211
2011-05-29 11:00:39.698,1.8170999,0.0065655005
2011-05-29 11:00:48.917,1.8233303,0.0062675225
2011-05-29 11:01:21.182,1.820012,0.006863551
2011-05-29 11:01:30.401,1.8282964,0.006247199
2011-05-30 10:09:58.241,1.7795808,0.0064419587
2011-05-30 10:10:02.847,1.7738812,0.00646351
2011-05-30 10:10:07.460,1.7691348,0.006457955
2011-05-30 11:26:29.296,1.818496,0.0070310202
2011-05-30 11:26:33.903,1.8072214,0.007160762
2011-05-30 11:26:38.515,1.8038888,0.0070331465
2011-05-30 11:26:43.122,1.7770984,0.005880185
2011-05-30 11:26:47.735,1.7740021,0.0057920087
2011-05-30 11:26:52.341,1.7766379,0.0058819563
2011-05-31 10:36:43.050,1.791615,0.006021144
2011-05-31 10:36:47.657,1.7777975,0.0059570703
2011-05-31 10:36:52.270,1.7834866,0.006144482
2011-05-31 10:37:24.534,1.7895252,0.0067028217
2011-05-31 10:37:29.147,1.7848533,0.0067097363
2011-05-31 10:37:33.753,1.7846544,0.006779738
2011-05-31 10:37:38.366,1.7926899,0.0069473675
2011-05-31 10:37:42.972,1.7900121,0.006850395
2011-05-31 10:37:47.585,1.7981862,0.007029673
2011-05-31 10:37:52.191,1.778903,0.0062863934
2011-05-31 10:37:56.804,1.7776153,0.0062497156
2011-05-31 10:38:01.411,1.777644,0.0062973136
2011-05-31 10:42:05.719,1.7503682,0.006177655
2011-05-31 10:42:24.157,1.7605304,0.006383687
2011-05-31 10:42:47.202,1.750754,0.0061906925
2011-05-31 10:43:24.079,1.7546389,0.0066185235
2011-05-31 10:43:28.692,1.7410665,0.0064783017
2011-05-31 10:43:33.297,1.751892,0.0065811574
2011-05-31 11:55:46.179,1.7775159,0.007846149
2011-05-31 11:55:50.791,1.7775084,0.007729934
2011-05-31 11:55:55.397,1.7911078,0.007789025
2011-05-31 11:56:41.492,1.7904705,0.007660415
2011-05-31 11:56:46.105,1.7892873,0.006680504
2011-05-31 11:56:55.324,1.7762786,0.008044627
2011-05-31 11:56:59.930,1.7812163,0.00841794
2011-05-31 11:57:04.543,1.7914044,0.0078801
2011-06-01 10:52:19.431,1.7957023,0.007657997
2011-06-01 10:53:10.139,1.7983024,0.006886118
2011-06-01 10:54:00.841,1.7866238,0.0060879714
2011-06-01 10:58:37.413,1.7646514,0.01095968
2011-06-01 10:58:42.025,1.7940898,0.012566901
2011-06-01 10:59:32.727,1.7775178,0.0067256
2011-06-01 10:59:37.339,1.7868894,0.0066387365
2011-06-01 10:59:41.947,1.782298,0.00652935
2011-06-01 10:59:46.558,1.7913222,0.0061624576
2011-06-01 10:59:51.165,1.8021616,0.006200198
2011-06-01 10:59:55.778,1.7930268,0.0069255135
2011-06-01 11:00:00.384,1.801715,0.0064157494
2011-06-01 11:00:04.997,1.8044764,0.0062870597
2011-06-01 11:00:09.604,1.8080648,0.0063596815
2011-06-01 11:00:14.215,1.8019488,0.005704264
2011-06-01 11:00:18.822,1.7981254,0.005692144
2011-06-01 11:00:23.435,1.7986143,0.005675703
2011-06-01 11:00:41.874,1.8196675,0.0057330467
2011-06-01 11:00:46.480,1.8213876,0.0058257985
2011-06-01 11:00:51.093,1.820387,0.005797052
2011-06-01 11:01:27.969,1.8326852,0.005740337
2011-06-01 11:01:32.575,1.8279238,0.005782713
2011-06-01 11:02:04.845,1.8173206,0.005834668
2011-06-01 11:02:14.064,1.8175999,0.0059733447
2011-06-02 10:08:51.275,1.7643474,0.0064693824
2011-06-02 10:08:55.888,1.7645849,0.006407413
2011-06-02 10:09:00.494,1.7574685,0.006384662
2011-06-02 10:10:00.422,1.7574983,0.006295288
2011-06-02 10:10:05.029,1.7669516,0.0064246943
2011-06-02 10:10:09.642,1.7498653,0.0063136243
2011-06-02 11:25:17.741,1.804201,0.0070183952
2011-06-02 11:26:03.836,1.7854644,0.006235048
2011-06-02 11:26:08.442,1.7902219,0.0075366395
2011-06-02 11:26:45.318,1.7776024,0.0059531024
2011-06-02 11:26:49.931,1.7815121,0.0059092226
2011-06-02 11:26:54.538,1.7779986,0.005930997
2011-06-03 10:26:23.218,1.8074651,0.005747639
2011-06-03 10:26:27.831,1.793359,0.005689862
2011-06-03 10:26:32.437,1.7992022,0.005699437
2011-06-03 10:27:32.365,1.8005996,0.005850427
2011-06-03 10:27:36.971,1.8006924,0.0058057024
2011-06-03 10:27:41.584,1.8035855,0.0058799977
2011-06-03 10:37:40.828,1.7986119,0.0067534503
2011-06-03 10:37:45.433,1.7921141,0.006909904
2011-06-03 10:37:50.047,1.7982404,0.0069521205
2011-06-03 10:38:22.310,1.7885244,0.0065984884
2011-06-03 10:38:26.923,1.7984052,0.0068557276
2011-06-03 10:38:31.530,1.7941786,0.006757168
2011-06-03 10:40:54.430,1.7621603,0.0057669207
2011-06-03 10:40:59.036,1.7706364,0.0059676506
2011-06-03 10:41:03.649,1.7727646,0.0060087307
2011-06-03 10:42:03.570,1.7676992,0.006322073
2011-06-03 10:42:08.183,1.7522947,0.006296919
2011-06-03 10:42:12.789,1.7597848,0.006291613
2011-06-03 10:42:17.402,1.7652459,0.006898214
2011-06-03 10:42:22.007,1.7793005,0.00712087
2011-06-03 10:42:26.621,1.7697651,0.007212865
2011-06-03 10:43:26.541,1.7521966,0.006314075
2011-06-03 10:43:31.154,1.7558115,0.0065010455
2011-06-03 10:43:35.761,1.7645224,0.006594731
2011-06-03 10:43:40.373,1.7517242,0.006595659
2011-06-03 10:43:44.980,1.7494,0.006764193
2011-06-03 10:43:49.593,1.7505056,0.0067768157
2011-06-03 11:56:57.802,1.7663586,0.0076857973
2011-06-03 11:57:02.409,1.7817937,0.0077633657
2011-06-03 11:57:07.022,1.7851412,0.007772564
2011-06-03 11:58:06.941,1.8121127,0.006811713
2011-06-04 10:54:31.247,1.7930952,0.006178925
2011-06-04 10:58:53.985,1.7956752,0.005669047
2011-06-04 10:58:58.601,1.7967767,0.005607214
2011-06-04 10:59:12.423,1.795997,0.005529457
2011-06-04 11:02:07.587,1.8236164,0.00573741
2011-06-04 11:02:16.806,1.8108673,0.0057253554
2011-06-04 11:02:21.421,1.8037891,0.0062298025
2011-06-04 11:02:26.025,1.8005351,0.0063525415
2011-06-04 11:02:30.640,1.8067234,0.006265005
2011-06-04 11:02:49.079,1.8101457,0.0058157565
2011-06-04 11:02:53.682,1.8089805,0.00596852
2011-06-04 11:02:58.297,1.8191324,0.005877488
2011-06-05 10:08:54.135,1.7650839,0.0062619885
2011-06-05 10:08:58.741,1.7703664,0.0063305683
2011-06-05 10:09:03.354,1.7609371,0.0063865758
2011-06-05 10:10:03.275,1.7594385,0.006384478
2011-06-05 10:10:07.889,1.7642086,0.0064692977
2011-06-05 10:10:12.495,1.7669445,0.006581096
2011-06-05 11:26:34.336,1.7841737,0.006777812
2011-06-05 11:26:38.950,1.7819377,0.006655642
2011-06-05 11:26:43.555,1.7947947,0.0067918766
2011-06-05 11:26:48.169,1.7705313,0.00568551
2011-06-05 11:26:52.774,1.7676656,0.0057230466
2011-06-05 11:26:57.387,1.7673929,0.005641202
2011-06-05 11:27:15.825,1.7854052,0.0068772477
2011-06-05 11:27:20.431,1.7935926,0.0069136675
2011-06-05 11:27:25.045,1.7908674,0.0069149663
2011-06-05 11:27:57.307,1.7775135,0.0061220825
2011-06-05 11:28:01.920,1.7926376,0.0061451276
2011-06-05 11:28:06.526,1.77347,0.006031132
2011-06-05 11:28:11.140,1.7852865,0.0058302246
2011-06-05 11:28:15.745,1.7839221,0.0057625836
2011-06-05 11:28:20.359,1.7827507,0.005712437
2011-06-06 10:26:16.676,1.7824243,0.005681894
2011-06-06 10:26:21.283,1.7865314,0.0056512826
2011-06-06 10:39:34.125,1.7779281,0.006092146
2011-06-06 10:39:43.345,1.7777984,0.00616799
2011-06-06 10:39:47.958,1.7863631,0.0064940155
2011-06-06 10:39:52.564,1.7847941,0.00655319
2011-06-06 10:39:57.176,1.7867467,0.0067101046
2011-06-06 10:40:57.098,1.7298896,0.005929781
2011-06-06 10:42:10.850,1.7703574,0.006208441
2011-06-06 10:43:29.216,1.7760167,0.006736561
2011-06-06 10:43:33.823,1.7728353,0.0066751596
2011-06-06 10:43:38.435,1.7886679,0.006881429
2011-06-06 11:55:09.834,1.7584198,0.008162507
2011-06-06 11:55:14.447,1.7839705,0.008256562
2011-06-06 11:55:19.053,1.7665958,0.008057025
2011-06-06 11:55:23.665,1.775007,0.0072100977
2011-06-06 11:55:28.272,1.7696023,0.0071537523
2011-06-06 11:55:32.884,1.7691427,0.0068863914
2011-06-06 11:56:00.541,1.7626307,0.008261882
2011-06-06 11:56:46.636,1.7773601,0.007457537
2011-06-06 11:56:51.243,1.7691959,0.0067371554
2011-06-06 11:56:55.855,1.7938943,0.0071959025
2011-06-06 11:57:05.075,1.7881913,0.00797299
2011-06-06 11:57:09.682,1.7816764,0.0078016007
2011-06-07 10:52:20.045,1.773879,0.00666304
2011-06-07 10:54:06.066,1.7652612,0.0060006757
2011-06-07 10:54:38.331,1.7719008,0.0060960595
2011-06-07 10:54:42.943,1.7752647,0.0059890533
2011-06-07 10:54:47.550,1.7817817,0.0063071023
2011-06-07 10:54:52.161,1.7791187,0.0062356195
2011-06-07 10:54:56.769,1.7747201,0.0063201375
2011-06-07 10:57:05.837,1.7672105,0.006148079
2011-06-07 10:57:10.448,1.7751837,0.006197215
2011-06-07 10:57:15.055,1.7684591,0.0060777827
2011-06-07 10:57:33.494,1.7909253,0.0069188084
2011-06-07 10:57:38.105,1.785869,0.006891215
2011-06-07 10:57:42.713,1.7859014,0.0068500815
2011-06-07 10:58:14.981,1.778999,0.005919959
2011-06-07 10:58:19.589,1.7751659,0.0059086657
2011-06-07 10:58:24.200,1.7786074,0.005822341
2011-06-07 10:58:28.808,1.7938844,0.0062194765
2011-06-07 10:58:33.419,1.786931,0.006071436
2011-06-07 10:58:38.028,1.7861629,0.0060314843
2011-06-07 10:58:42.639,1.7691348,0.012522712
2011-06-07 10:59:10.296,1.8006233,0.0077856677
2011-06-07 10:59:14.904,1.7998339,0.0079349065
2011-06-07 10:59:19.515,1.7964237,0.0081926705
2011-06-07 10:59:24.123,1.7990284,0.010698676
2011-06-07 11:01:33.190,1.8142585,0.0067993323
2011-06-07 11:01:37.800,1.813909,0.0067217248
2011-06-07 12:26:58.916,1.7601281,0.0071912436
2011-06-07 12:27:03.526,1.7572681,0.007072221
2011-06-07 12:27:08.134,1.7638446,0.0069525978
2011-06-07 12:28:08.060,1.7812597,0.00887614
2011-06-07 12:28:12.668,1.7947173,0.008904973
2011-06-07 12:28:17.278,1.7912197,0.008814369
2011-06-08 10:07:38.212,1.7771595,0.0065280735
2011-06-08 10:07:42.824,1.7829173,0.0067721847
2011-06-08 11:23:23.193,1.7724613,0.00868178
2011-06-08 11:23:27.803,1.7627873,0.00847545
2011-06-08 11:24:50.776,1.7754232,0.007715918
